init_win_bytes_backward,bwd_packets_s,min_seg_size_forward,init_win_bytes_forward,flow_iat_mean,flow_packets_s,eng_iat_range,avg_fwd_segment_size,total_length_of_bwd_packets,packet_length_mean,bwd_header_length,fwd_iat_mean,flow_iat_std,eng_bps_pps,subflow_bwd_packets,fwd_packet_length_max,bwd_packet_length_mean,eng_fwd_bwd_ratio,avg_bwd_segment_size,subflow_bwd_bytes,flow_duration,flow_iat_max,packet_length_std,max_packet_length,total_backward_packets,fwd_iat_std,fwd_header_length,eng_bytes_per_pkt,bwd_packet_length_max,fwd_packet_length_mean,eng_pkt_cv,true_class
-0.24517798,-0.14802285,1.0493779,-0.4820006,-0.27998838,-0.17695789,-0.35252818,-0.17121504,-0.0075778803,-0.4215022,-0.008354665,-0.2488606,-0.33936742,-0.4210283,-0.007584426,-0.24726379,-0.39525872,-0.092133135,-0.39525872,-0.0075778095,-0.43635502,-0.35717544,-0.44114387,-0.44540003,-0.007584426,-0.3011656,-0.007684672,-0.4210285,-0.41577134,-0.17121504,-0.22644208,BENIGN
-0.24517798,-0.14819884,-0.8389747,-0.4820006,3.5847201,-0.1770445,1.8884851,-0.09232914,-0.007596587,-0.3160979,-0.010285642,4.9144783,3.4452772,-0.30511916,-0.009342957,-0.22657885,-0.29267618,-0.124319255,-0.29267618,-0.0075965193,1.056518,1.8743501,-0.40625963,-0.41763392,-0.009342957,-0.3445686,-0.011894465,-0.305116,-0.3864788,-0.09232914,-0.3654395,BENIGN
-0.23847564,-0.14817451,-0.8389747,0.09405154,-0.18982127,-0.17702876,-0.1253686,-0.10547679,-0.006126264,0.39790422,-0.008003578,-0.18519412,-0.15632862,0.39020157,-0.0067051603,-0.059950154,0.7825753,0.036611397,0.7825753,-0.0061259363,-0.28173664,-0.13108069,0.29856873,0.16727564,-0.0067051603,-0.09368253,-0.005247423,0.39019984,0.2305856,-0.10547679,1.0239999,BENIGN
-0.21959737,-0.08519591,1.0493779,-0.4660382,-0.30205908,-0.14604123,-0.3813945,-0.31364793,-0.007714063,-0.5993006,-0.011514445,-0.27083802,-0.3708982,-0.5914477,-0.010222224,-0.28863367,-0.5366983,-0.16455193,-0.5366983,-0.0077140164,-0.4564648,-0.38588542,-0.49044272,-0.49729085,-0.010222224,-0.3445686,-0.013002306,-0.5914475,-0.4705148,-0.31364793,-0.5754683,BENIGN
-0.21892713,-0.14819789,1.0493779,-0.46435055,1.4561058,-0.17704403,3.3770344,-0.059460007,-0.0033760497,2.1744328,-0.0041416236,1.4475517,2.933039,2.155252,-0.0058258944,0.11127519,2.4669497,-0.07833908,2.4669497,-0.003375236,2.050408,3.3549058,1.9519594,2.1391263,-0.0058258944,4.0324397,-0.0036964463,2.1552649,2.3108368,-0.059460007,1.2618375,DOS HULK
-0.23154987,-0.1463602,1.0493779,4.126346,-0.3006731,-0.17585678,-0.38022882,-0.010914853,-0.0057760803,0.23482725,-0.0013329295,-0.26972994,-0.36960524,0.20732556,-0.0040673628,0.19516411,0.46969858,0.063433155,0.46969858,-0.0057756905,-0.45260313,-0.3847462,0.22831418,0.16181344,-0.0040673628,-0.34322515,0.008932934,0.20732367,0.22482315,-0.010914853,1.3812462,BENIGN
-0.24517798,-0.14820002,-0.8389747,4.035283,-0.30214632,-0.022665102,-0.3813945,-0.28735262,-0.007714063,-0.58118534,-0.012918793,-0.27082828,-0.3708982,-0.5748887,-0.011101489,-0.2817387,-0.5366983,0.19754204,-0.5366983,-0.0077140164,-0.4564761,-0.38590232,-0.49044272,-0.49455976,-0.011101489,-0.3445686,-0.01255917,-0.5748885,-0.4705148,-0.28735262,-0.5754683,BENIGN
-0.21892713,-0.14819817,1.0493779,-0.4627332,1.4106135,-0.17704402,3.9535615,-0.11424189,-0.0033760497,1.807822,-0.0041416236,1.1460799,3.1251283,1.7660207,-0.0058258944,0.1296618,2.4669497,-0.009368787,2.4669497,-0.003375236,2.4295511,3.9287307,1.8156683,2.1391263,-0.0058258944,3.9178581,-0.00015135708,1.7660315,2.3108368,-0.11424189,1.5402454,DOS HULK
-0.21658131,-0.14808625,-0.8389747,1.5713102,-0.27949974,-0.17696111,-0.34647644,8.160012,-0.0077043357,2.9111452,-0.009759012,-0.2547095,-0.33503222,2.9739437,-0.008463692,6.4224806,-0.5232278,0.07684405,-0.5232278,-0.0077042873,-0.4329735,-0.35115212,2.2301755,2.160975,-0.008463692,-0.304026,-0.0074631036,2.9739354,-0.46091068,8.160012,-0.56863695,BENIGN
-0.24517798,-0.14770098,-0.8389747,-0.4820006,-0.28838807,-0.1767995,-0.3813945,-0.06822511,-0.0076437267,-0.29737875,-0.011514445,-0.27083802,-0.3708982,-0.2547486,-0.010222224,-0.22428052,-0.24449347,-0.16455193,-0.24449347,-0.007643668,-0.4546928,-0.38323548,-0.38197893,-0.41171652,-0.010222224,-0.3445686,-0.01366701,-0.25474927,-0.38023612,-0.06822511,-0.5754683,BENIGN
-0.24517798,-0.14820002,2.3082798,1.5713102,0.03699613,-0.1770376,-0.33709165,-0.31364793,-0.007714063,-0.5993006,-0.012918793,-0.12001691,-0.2797432,-0.5914477,-0.011101489,-0.28863367,-0.5366983,0.43893802,-0.5366983,-0.0077140164,-0.3685573,-0.2981167,-0.49044272,-0.49729085,-0.011101489,-0.26300767,-0.008127808,-0.5914475,-0.4705148,-0.31364793,-0.5754683,DOS SLOWLORIS
-0.23143817,-0.1481943,-0.8389747,0.09405154,0.3132731,-0.17704226,0.06310345,-0.17958173,-0.0034740714,0.20622694,0.012710541,0.28954864,0.19123939,0.16160715,0.0082423575,0.0733528,0.26396832,-0.054349415,0.26396832,-0.0034732746,2.9736514,0.056508005,0.3134863,0.3529901,0.0082423575,0.21757929,0.010927048,0.16160747,0.42650956,-0.17958173,1.5478685,BENIGN
-0.24517798,-0.14820002,1.0493779,-0.4634364,-0.30214563,-0.0272965,-0.3813945,-0.31364793,-0.007714063,-0.5993006,-0.012918793,-0.27082798,-0.3708982,-0.5914477,-0.011101489,-0.28863367,-0.5366983,0.19754204,-0.5366983,-0.0077140164,-0.456476,-0.3859022,-0.49044272,-0.49729085,-0.011101489,-0.3445686,-0.011229761,-0.5914475,-0.4705148,-0.31364793,-0.5754683,BENIGN
-0.21892713,-0.14819783,1.0493779,-0.46435055,1.2658119,-0.17704391,3.2758121,-0.09013786,-0.0033760497,1.9782498,-0.0041416236,1.1259817,2.7025316,1.9458799,-0.0058258944,0.12161765,2.4669497,-0.04385394,2.4669497,-0.003375236,1.9823272,3.254158,1.8806751,2.1391263,-0.0058258944,3.5397396,-0.0019239018,1.9458901,2.3108368,-0.09013786,1.4003541,DOS HULK
-0.21959737,-0.14791875,-0.8389747,0.09405154,-0.28383163,-0.17694126,-0.3532093,-0.27566582,-0.003373805,2.9111452,-0.007125861,-0.27043983,-0.341954,2.9739437,-0.0058258944,-0.2656504,2.468504,-0.18179451,2.468504,-0.0033729908,-0.4374653,-0.35785136,1.8510957,1.4964086,-0.0058258944,-0.34398922,-0.010786625,2.9739354,1.6327865,-0.27566582,0.59455234,DDOS
-0.21959737,-0.1428639,-0.8389747,0.09405154,-0.3014011,-0.17478684,-0.3781562,-0.26495293,-0.0075344816,-0.55263996,0.01007739,-0.26999563,-0.3692053,-0.5478039,0.010880155,-0.23921964,-0.5068561,-0.118129626,-0.5068561,-0.007534403,-0.45230293,-0.38268343,-0.47067326,-0.47407654,0.010880155,-0.3413555,0.006495686,-0.5478038,-0.4460243,-0.26495293,0.13581844,BENIGN
-0.23244353,-0.1481876,-0.8389747,-0.4641396,-0.022469817,-0.17703897,-0.24062479,-0.22380564,-0.0073818373,-0.53994346,0.029211616,-0.019436646,-0.209086,-0.5376311,0.031103268,-0.24841295,-0.5079441,-0.048780385,-0.5079441,-0.007381732,2.9875681,-0.24478364,-0.47099474,-0.48135945,0.031103268,-0.29434156,0.03840149,-0.537631,-0.45562842,-0.22380564,-0.078193,BENIGN
-0.24517798,-0.14766979,1.0493779,-0.4739139,-0.2924412,-0.17682764,-0.37382048,-0.31364793,-0.0077073285,-0.590243,-0.010285642,-0.25353613,-0.35988024,-0.5815123,-0.008463692,-0.28863367,-0.5273726,-0.16455193,-0.5273726,-0.0077072806,-0.45143583,-0.37836802,-0.48576558,-0.49455976,-0.008463692,-0.3445686,-0.011229761,-0.5815121,-0.46763358,-0.31364793,-0.5754683,BENIGN
-0.24517798,-0.14820002,-0.8389747,-0.48031294,-0.3019757,-0.15946895,-0.3813945,-0.28735262,-0.007714063,-0.58118534,-0.012918793,-0.2707524,-0.3708982,-0.5748887,-0.011101489,-0.2817387,-0.5366983,0.19754204,-0.5366983,-0.0077140164,-0.45645398,-0.38586926,-0.49044272,-0.49455976,-0.011101489,-0.3445686,-0.01255917,-0.5748885,-0.4705148,-0.28735262,-0.5754683,BENIGN
-0.24517798,-0.14691676,1.0493779,-0.4820006,-0.29680932,-0.1764136,-0.3813945,-0.14272846,-0.007677024,-0.42116672,-0.011514445,-0.27083802,-0.3708982,-0.40101954,-0.010222224,-0.24381629,-0.38282448,-0.16455193,-0.38282448,-0.007676971,-0.45578435,-0.38486782,-0.44114098,-0.45222777,-0.010222224,-0.3445686,-0.013002306,-0.4010198,-0.42297444,-0.14272846,-0.5754683,BENIGN
-0.21959737,-0.14397115,-0.8389747,0.09405154,-0.30094862,-0.17548433,-0.37976477,-0.27566582,-0.003373805,2.9111452,-0.007125861,-0.27057156,-0.36924553,2.9739442,-0.0058258944,-0.2656504,2.468504,-0.18179451,2.468504,-0.0033729908,-0.4552143,-0.38428396,1.8510957,1.4964086,-0.0058258944,-0.34416798,-0.010786625,2.9739354,1.6327865,-0.27566582,0.59455234,DDOS
3.3472793,-0.13990042,-0.8389747,4.126346,-0.30163708,-0.17381859,-0.3802895,-0.14590202,0.023144383,2.5554435,0.031142594,-0.27018005,-0.37008843,2.328765,0.0328618,0.25032395,2.0272746,-0.14798553,2.0272746,0.023149883,-0.45110914,-0.38480675,0.9541917,1.4964086,0.0328618,-0.34347022,0.01868193,2.328758,1.6327865,-0.14590202,0.02642893,BENIGN
-0.24517798,0.22290958,-0.8389747,-0.4820006,-0.30215585,0.0055751405,-0.3813897,-0.14272846,-0.0076729087,-0.46222812,-0.011163359,-0.27083772,-0.37089118,-0.46173576,-0.009342957,-0.24381629,-0.45121285,-0.124319255,-0.45121285,-0.0076728547,-0.45647413,-0.38590166,-0.47797027,-0.4722558,-0.009342957,-0.3445686,-0.01255917,-0.46173587,-0.44410348,-0.14272846,-0.5754683,BENIGN
0.73090696,-0.14817171,-0.8389747,0.09405154,-0.200961,-0.17702696,-0.16069052,0.024356265,-0.0066923196,0.122724,-0.008003578,-0.1936861,-0.18662621,0.119314,-0.0067051603,0.104380205,0.31225,0.036611397,0.31225,-0.0066920924,-0.29906315,-0.16623503,0.18312769,0.16727564,-0.0067051603,-0.12985995,-0.005247423,0.119312674,0.2305856,0.024356265,1.7479017,BENIGN
-0.24517798,0.16074401,1.0493779,-0.4820006,-0.30215338,-0.025016066,-0.38139212,-0.1734063,-0.0076781465,-0.48336264,-0.010110098,-0.2708331,-0.37089425,-0.48105454,-0.009342957,-0.25186044,-0.46209282,-0.124319255,-0.46209282,-0.007678094,-0.45647317,-0.38590217,-0.47797027,-0.47544208,-0.009342957,-0.3445686,-0.011229761,-0.48105463,-0.44746494,-0.1734063,-0.5754683,BENIGN
-0.20496391,-0.1481959,-0.8389747,0.09405154,0.58611095,-0.17704311,2.2063763,0.024684943,-0.0059799803,-0.05272766,0.001651308,0.57559896,1.5371895,-0.07571789,0.0029667628,0.26871058,-0.08644254,-0.072253466,-0.08644254,-0.0059796264,2.997552,2.1897347,0.039201256,0.15362015,0.0029667628,2.0960145,0.0025074598,-0.07571696,0.21617945,0.024684943,1.5416621,BENIGN
-0.24517798,-0.14624788,1.0493779,-0.4820006,-0.29981974,-0.17608444,-0.38002285,-0.112050615,-0.007650461,-0.4133168,-0.0094079245,-0.27083763,-0.36859387,-0.41067892,-0.009342957,-0.23577215,-0.40458444,-0.124319255,-0.40458444,-0.0076504033,-0.45556575,-0.3845412,-0.4600411,-0.45860034,-0.009342957,-0.3445686,-0.011229761,-0.41067916,-0.4296973,-0.112050615,-0.5754683,BENIGN
-0.21669301,0.55949736,-0.8389747,-0.47363263,-0.3021585,0.17120743,-0.3813945,-0.31364793,-0.007714063,-0.5993006,-0.012041075,-0.27083802,-0.3708982,-0.5914477,-0.010222224,-0.28863367,-0.5366983,-0.16455193,-0.5366983,-0.0077140164,-0.45647767,-0.3859047,-0.49044272,-0.49729085,-0.010222224,-0.3445686,-0.01366701,-0.5914475,-0.4705148,-0.31364793,-0.5754683,BENIGN
-0.24517798,-0.14721774,-0.8389747,-0.4820006,-0.29516733,-0.1765617,-0.3813945,-0.112050615,-0.007677398,-0.40808344,-0.012041075,-0.27083802,-0.3708982,-0.39274004,-0.010222224,-0.23577215,-0.38437876,-0.16455193,-0.38437876,-0.007677345,-0.4555715,-0.38454956,-0.44771457,-0.45268297,-0.010222224,-0.3445686,-0.01366701,-0.39274034,-0.42345464,-0.112050615,-0.5754683,BENIGN
-0.24517798,-0.14820002,-0.8389747,-0.46399897,0.11528993,-0.17703967,-0.13754053,-0.28735262,-0.007714063,-0.58118534,-0.012918793,-0.085200876,0.038733494,-0.5748887,-0.011101489,-0.2817387,-0.5366983,0.68033403,-0.5366983,-0.0077140164,-0.29415235,-0.14319548,-0.49044272,-0.49455976,-0.011101489,0.021949489,-0.010343489,-0.5748885,-0.4705148,-0.28735262,-0.5754683,DDOS
-0.13202004,-0.14819135,-0.8389747,0.09405154,0.07099081,-0.17704026,0.058701385,0.25958967,-0.0055063344,0.5462546,-0.0043171667,-0.03406105,0.083061025,0.5138619,-0.0040673628,0.19861162,0.60977817,-0.01703215,0.60977817,-0.0055058966,0.36576068,0.05212766,0.53610003,0.39623243,-0.0040673628,0.15414488,-0.0030317423,0.513861,0.4721291,0.25958967,1.4942665,BENIGN
-0.21658131,-0.14819616,-0.8389747,-0.46589756,0.93411314,-0.1770436,2.4924393,9.860004,-0.007690867,1.7506582,-0.0044927103,1.5178952,1.9341742,1.7088574,-0.0031880974,9.778037,-0.525991,-0.16455193,-0.525991,-0.007690816,1.6266499,2.474457,2.8187542,3.490108,-0.0031880974,3.665779,-0.008570944,1.7088639,-0.46091068,9.860004,-0.57019645,BENIGN
-0.23836394,-0.14639491,1.0493779,4.126346,-0.30051184,-0.17597914,-0.37931874,-0.048503634,-0.004362251,0.5849578,0.0014757647,-0.2695349,-0.36912057,0.5361722,-0.0023088316,0.14000426,0.85578203,0.021981323,0.85578203,-0.0043616113,-0.45154107,-0.3838405,0.339033,0.16181344,-0.0023088316,-0.34266865,0.010705479,0.5361696,0.22482315,-0.048503634,0.69732654,BENIGN
-0.24517798,-0.14810985,0.41992703,0.09405154,-0.25640714,-0.17700072,-0.35904557,-0.31364793,-0.0077073285,-0.59153694,-0.010285642,-0.21999444,-0.33547956,-0.5831682,-0.008463692,-0.28863367,-0.5273726,-0.10420294,-0.5273726,-0.0077072806,-0.4268223,-0.3636426,-0.4858783,-0.49455976,-0.008463692,-0.34410933,-0.009678785,-0.583168,-0.46763358,-0.31364793,-0.5754683,BOT
-0.24517798,-0.00047676987,1.0493779,-0.4820006,-0.3021372,-0.10435159,-0.38137677,-0.116433166,-0.0076497127,-0.4139206,-0.010110098,-0.27083772,-0.37086838,-0.41067892,-0.009342957,-0.23692131,-0.40303016,-0.124319255,-0.40303016,-0.007649655,-0.45646685,-0.3858888,-0.4584821,-0.45814514,-0.009342957,-0.3445686,-0.011229761,-0.41067916,-0.4292171,-0.116433166,-0.5754683,BENIGN
-0.24517798,0.18078361,-0.8389747,-0.4820006,-0.30215427,-0.015154728,-0.38138688,-0.116433166,-0.0076497127,-0.4139206,-0.011163359,-0.27083763,-0.37088537,-0.41067892,-0.009342957,-0.23692131,-0.40303016,-0.124319255,-0.40303016,-0.007649655,-0.45647353,-0.38589883,-0.4584821,-0.45814514,-0.009342957,-0.3445686,-0.01255917,-0.41067916,-0.4292171,-0.116433166,-0.5754683,BENIGN
-0.24517798,-0.14702596,-0.8389747,-0.4820006,-0.2982633,-0.17646733,-0.37911347,0.080781594,-0.007634748,-0.30824792,-0.010110098,-0.27083772,-0.36706612,-0.32098448,-0.009342957,-0.18520896,-0.3719445,-0.124319255,-0.3719445,-0.0076346872,-0.45496053,-0.38363612,-0.47797027,-0.44904152,-0.009342957,-0.3445686,-0.01255917,-0.320985,-0.419613,0.080781594,-0.5754683,BENIGN
-0.24517798,-0.14820002,-0.8389747,-0.46399897,-0.23113346,-0.17701332,-0.33998176,-0.28735262,-0.007714063,-0.58118534,-0.012918793,-0.23924997,-0.30140015,-0.5748887,-0.011101489,-0.2817387,-0.5366983,0.68033403,-0.5366983,-0.0077140164,-0.42885742,-0.34468782,-0.49044272,-0.49455976,-0.011101489,-0.28238523,-0.010343489,-0.5748885,-0.4705148,-0.28735262,-0.5754683,DDOS
-0.24517798,0.18437909,1.0493779,-0.4820006,-0.30215445,-0.013385428,-0.38138887,-0.15149356,-0.007662433,-0.44894353,-0.010110098,-0.27083772,-0.37088987,-0.44517678,-0.009342957,-0.24611463,-0.42945293,-0.124319255,-0.42945293,-0.0076623773,-0.4564736,-0.38590083,-0.46549785,-0.46588326,-0.009342957,-0.3445686,-0.011229761,-0.44517693,-0.4373806,-0.15149356,-0.5754683,BENIGN
-0.24517798,0.2834452,-0.8389747,-0.4820006,-0.3021576,0.035364255,-0.3813887,-0.13834591,-0.0076721604,-0.4592089,-0.011163359,-0.27083772,-0.3708884,-0.45897594,-0.009342957,-0.24266712,-0.44965857,-0.124319255,-0.44965857,-0.0076721064,-0.4564748,-0.38590068,-0.47797027,-0.47180063,-0.009342957,-0.3445686,-0.01255917,-0.45897606,-0.44362327,-0.13834591,-0.5754683,BENIGN
-0.20429367,-0.14819303,1.0493779,-0.38242906,-0.10546572,-0.17703475,-0.19166504,-0.20583719,-0.007696853,-0.5065675,-0.011514445,-0.16149984,-0.124582715,-0.5137125,-0.010222224,-0.23577215,-0.46520138,0.31824005,-0.46520138,-0.007696803,-0.3290009,-0.19706625,-0.45958027,-0.47635245,-0.010222224,-0.09836097,-0.005912127,-0.51371247,-0.44842535,-0.20583719,-0.5754683,BENIGN
-0.14028627,-0.14819509,1.0493779,1.5713102,0.42981327,-0.17704265,0.067503415,-0.14153321,-0.0070518563,-0.31024325,0.0028801116,0.34824222,0.22931112,-0.3152148,-0.0014295658,0.20780492,-0.28660035,-0.06397027,-0.28660035,-0.007051693,1.5359135,0.060888346,-0.042823173,0.16181344,-0.0014295658,0.24925509,0.0051662773,-0.31521443,0.22482315,-0.14153321,2.962507,BENIGN
-0.23177329,-0.14816914,-0.8389747,0.09405154,-0.19820204,-0.17702772,-0.11669973,0.49907166,-0.0073279627,-0.11960002,-0.006248144,-0.18415275,-0.17388445,-0.12555431,-0.0049466286,1.2650352,-0.30755287,-0.013679441,-0.30755287,-0.007327848,-0.25434518,-0.12245237,0.019012252,0.11811592,-0.0049466286,-0.105737776,-0.0034748784,-0.12555511,-0.11420213,0.49907166,0.74430686,BENIGN
-0.24517798,-0.14820002,-0.8389747,-0.46399897,0.26096457,-0.17704107,-0.05243008,-0.28735262,-0.007714063,-0.58118534,-0.012918793,-0.02042163,0.18171746,-0.5748887,-0.011101489,-0.2817387,-0.5366983,0.68033403,-0.5366983,-0.0077140164,-0.23750745,-0.058483955,-0.49044272,-0.49455976,-0.011101489,0.14988445,-0.010343489,-0.5748885,-0.4705148,-0.28735262,-0.5754683,DDOS
-0.2319967,-0.14817847,1.0493779,1.5713102,-0.1744602,-0.1770305,-0.15791416,0.06137315,-0.007655699,-0.40934142,-0.0069503174,-0.17618841,-0.16744621,-0.40202323,-0.007584426,0.30548382,-0.47608134,0.052704446,-0.47608134,-0.007655642,-0.29095012,-0.16347358,-0.27688023,-0.2619615,-0.007584426,-0.10829208,-0.0019239018,-0.40202335,-0.3956027,0.06137315,0.3839834,BENIGN
-0.24517798,-0.14722316,-0.8389747,-0.4820006,-0.29512843,-0.17656438,-0.3813945,-0.12081572,-0.0076377406,-0.30543,-0.012041075,-0.27083802,-0.3708982,-0.24922892,-0.010222224,-0.23807047,-0.21962497,-0.16455193,-0.21962497,-0.0076376805,-0.45556647,-0.38454202,-0.35897145,-0.4044336,-0.010222224,-0.3445686,-0.01366701,-0.24922961,-0.37255284,-0.12081572,-0.5754683,BENIGN
-0.21658131,-0.14652859,-0.8389747,0.09405154,-0.2996363,-0.1763254,-0.37991977,1.0946116,-0.0058415527,0.79618233,-0.005370427,-0.26885128,-0.36908072,0.77525866,-0.0040673628,1.5190003,0.4356987,-0.124319255,0.4356987,-0.0058411746,-0.45221266,-0.38443667,0.44068125,0.21871126,-0.0040673628,-0.34275672,-0.0074631036,0.77525556,0.2305856,1.0946116,0.6138273,BENIGN
-0.24517798,-0.1456359,2.3082798,-0.4820006,-0.30038026,-0.17578329,-0.38035625,-0.16025867,-0.0076190345,-0.3825207,-0.0094079245,-0.2708332,-0.369154,-0.3679016,-0.009342957,-0.24841295,-0.3393046,-0.124319255,-0.3393046,-0.007618971,-0.4557837,-0.3848711,-0.4187261,-0.43948266,-0.009342957,-0.3445686,-0.010343489,-0.36790195,-0.40952867,-0.16025867,-0.5754683,BENIGN
-0.24517798,0.24959068,-0.8389747,-0.4820006,-0.30215672,0.018704697,-0.38139018,-0.12519826,-0.007669916,-0.45015123,-0.011163359,-0.27083772,-0.37089187,-0.45069644,-0.009342957,-0.23921964,-0.44499573,-0.124319255,-0.44499573,-0.0076698614,-0.45647445,-0.38590217,-0.47797027,-0.47043508,-0.009342957,-0.3445686,-0.01255917,-0.4506966,-0.44218266,-0.12519826,-0.5754683,BENIGN
-0.24394922,-0.14815019,-0.8389747,0.09405154,-0.22452816,-0.17702192,-0.17002349,0.21992758,-0.0054599424,0.57467234,-0.0046682535,-0.2608715,-0.21840289,0.5447895,-0.0031880974,0.42384765,0.5038064,-0.092133135,0.5038064,-0.0054594968,-0.2954658,-0.17552617,0.31847945,0.16727564,-0.0031880974,-0.33521265,-0.005247423,0.5447872,0.2305856,0.21992758,0.7850283,BENIGN
-0.20686291,-0.14674948,-0.8389747,0.09405154,-0.30009407,-0.17617832,-0.37977368,-0.073484175,-0.0062512225,0.14845927,-0.006248144,-0.2691983,-0.3689828,0.13227671,-0.0049466286,-0.06914346,0.3314786,0.016495056,0.3314786,-0.0062509174,-0.45217746,-0.3842932,0.1653608,0.15362015,-0.0049466286,-0.34256366,-0.0030317423,0.1322751,0.21617945,-0.073484175,1.4232502,BENIGN
-0.24517798,-0.14563978,-0.8389747,-0.4820006,-0.30037755,-0.1757852,-0.38034868,-0.116433166,-0.007638489,-0.3958053,-0.011163359,-0.27083772,-0.36914125,-0.38998023,-0.009342957,-0.23692131,-0.37971592,-0.124319255,-0.37971592,-0.0076384293,-0.45578265,-0.38486555,-0.44678912,-0.45131743,-0.009342957,-0.3445686,-0.01255917,-0.38998052,-0.42201403,-0.116433166,-0.5754683,BENIGN
-0.24517798,-0.14820002,-0.8389747,-0.41779947,-0.24158181,-0.17698921,-0.3813945,-0.28735262,-0.007714063,-0.58118534,-0.012918793,-0.24389619,-0.3708982,-0.5748887,-0.011101489,-0.2817387,-0.5366983,0.19754204,-0.5366983,-0.0077140164,-0.448626,-0.37416273,-0.49044272,-0.49455976,-0.011101489,-0.3445686,-0.01255917,-0.5748885,-0.4705148,-0.28735262,-0.5754683,BENIGN
-0.24517798,-0.14820002,-0.8389747,-0.46399897,-0.29502383,-0.17657141,-0.3813945,-0.28735262,-0.007714063,-0.58118534,-0.012918793,-0.267661,-0.3708982,-0.5748887,-0.011101489,-0.2817387,-0.5366983,0.19754204,-0.5366983,-0.0077140164,-0.4555529,-0.38452172,-0.49044272,-0.49455976,-0.011101489,-0.3445686,-0.01255917,-0.5748885,-0.4705148,-0.28735262,-0.5754683,BENIGN
-0.24517798,-0.14568068,-0.8389747,-0.4820006,-0.30034846,-0.17580533,-0.3803335,-0.12958081,-0.007635496,-0.39640912,-0.011163359,-0.2708378,-0.36911735,-0.38860026,-0.009342957,-0.2403688,-0.37349877,-0.124319255,-0.37349877,-0.0076354356,-0.45577133,-0.38485047,-0.44133243,-0.4494967,-0.009342957,-0.3445686,-0.01255917,-0.3886006,-0.4200932,-0.12958081,-0.5754683,BENIGN
-0.23154987,-0.1447211,1.0493779,4.126346,-0.30124575,-0.17519046,-0.37849116,-0.23574586,0.02466035,2.2690887,0.046414867,-0.27006888,-0.36947045,2.0593219,0.025827672,0.1583909,2.6656017,-0.010170791,2.6656017,0.024666118,-0.445718,-0.38301682,1.2864091,1.480022,0.025827672,-0.34288037,0.08869745,2.0593157,1.615499,-0.23574586,0.29068613,BENIGN
-0.24517798,-0.14820002,-0.8389747,-0.46238163,-0.3021574,0.13493113,-0.3813945,-0.18436268,-0.007714063,-0.48658314,-0.012918793,-0.2708332,-0.3708982,-0.5100328,-0.011101489,-0.22772801,-0.5366983,0.19754204,-0.5366983,-0.0077140164,-0.45647752,-0.38590446,-0.4518231,-0.47316617,-0.011101489,-0.3445686,-0.01255917,-0.5100328,-0.4705148,-0.18436268,-0.5754683,BENIGN
-0.24383752,-0.1481699,-0.8389747,1.5713102,-0.17529707,-0.17703125,0.056942098,-0.0072065103,-0.0027628539,0.8731412,0.00077359105,-0.1857981,-0.10123457,0.80256057,0.0020874972,0.25606978,0.8345919,-0.08911569,0.8345919,-0.002761932,-0.012479745,0.05037548,0.59629965,0.8318421,0.0020874972,-0.015700944,0.00073491526,0.80255806,0.93168604,-0.0072065103,0.84692955,BENIGN
-0.24517798,-0.14721084,-0.8389747,-0.4820006,-0.29521614,-0.17655832,-0.3813945,-0.103285514,-0.007673657,-0.39399374,-0.012041075,-0.27083802,-0.3708982,-0.37618107,-0.010222224,-0.23347382,-0.36883593,-0.16455193,-0.36883593,-0.0076736035,-0.45557785,-0.384559,-0.44114098,-0.44813114,-0.010222224,-0.3445686,-0.01366701,-0.3761814,-0.4186526,-0.103285514,-0.5754683,BENIGN
-0.20552243,0.4370113,1.0493779,0.67010367,-0.30215648,0.11093296,-0.3813945,-0.31364793,-0.007714063,-0.5993006,-0.011514445,-0.27083802,-0.3708982,-0.5914477,-0.010222224,-0.28863367,-0.5366983,-0.16455193,-0.5366983,-0.0077140164,-0.4564774,-0.3859043,-0.49044272,-0.49729085,-0.010222224,-0.3445686,-0.013002306,-0.5914475,-0.4705148,-0.31364793,-0.5754683,BENIGN
-0.24517798,-0.14797853,1.0493779,-0.4820006,-0.28147003,-0.17693608,-0.36930186,-0.12519826,-0.0076310067,-0.38735148,-0.010110098,-0.27083793,-0.35058293,-0.3789409,-0.009342957,-0.23921964,-0.36417308,-0.124319255,-0.36417308,-0.007630945,-0.44843054,-0.37387058,-0.4374348,-0.4467656,-0.009342957,-0.3445686,-0.011229761,-0.37894124,-0.41721198,-0.12519826,-0.5754683,BENIGN
-0.24517798,-0.14621048,1.0493779,-0.4820006,-0.2998639,-0.17606604,-0.3800486,-0.17778885,-0.0076669226,-0.46705884,-0.011163359,-0.27083772,-0.36863708,-0.46173576,-0.009342957,-0.2530096,-0.4387786,-0.124319255,-0.4387786,-0.0076668677,-0.45558292,-0.38456684,-0.46549785,-0.46861434,-0.009342957,-0.3445686,-0.011229761,-0.46173587,-0.44026184,-0.17778885,-0.5754683,BENIGN
